-19,4,4,4,4,4,4,4,4,1,1,0,1,4,1,3,5
-44,4,4,4,4,4,4,4,4,1,2,1,0,2,0,2,6
-32,4,1,4,4,4,4,1,4,1,1,0,2,0,1,2,1
-44,4,4,4,4,4,7,4,4,2,0,2,0,0,3,3,3
-48,4,4,4,4,4,4,4,4,0,0,0,2,1,1,2,2
-50,4,4,4,4,4,4,4,4,0,2,0,0,1,2,1,1
-29,7,4,4,4,2,4,4,4,0,0,0,2,4,2,2,4
-46,4,4,4,4,0,4,4,4,1,0,1,1,4,1,2,3
-42,4,3,4,4,1,4,4,4,0,1,1,0,3,3,2,1
-44,4,4,4,4,4,4,4,4,1,1,1,0,3,2,0,2
-50,4,4,4,4,4,4,4,4,1,0,1,1,0,0,2,2
-40,4,4,6,4,4,4,4,4,1,2,1,2,2,2,1,3
-29,4,4,4,4,4,4,2,4,0,0,1,1,1,4,0,0
-25,4,4,4,4,5,4,4,4,2,1,0,1,2,1,1,4
-48,4,4,4,4,4,6,4,4,2,0,0,2,2,3,1,0
-19,4,4,4,4,4,4,4,4,2,2,0,2,0,1,4,3
-50,8,4,4,4,4,4,4,4,0,2,2,2,3,0,2,0
-38,4,4,4,4,4,4,4,4,1,1,0,2,1,3,3,2
-25,4,4,4,4,4,4,4,4,0,2,1,1,1,1,4,1
-38,6,4,4,4,4,4,4,4,1,0,2,3,2,2,3,2
-40,4,4,4,4,4,4,4,4,1,1,2,1,1,1,3,2
-25,4,4,4,4,4,4,4,4,1,1,0,1,4,2,1,1
-46,4,4,4,4,4,4,4,4,1,1,1,1,0,0,2,3
-48,4,4,4,4,4,4,4,4,0,1,0,0,2,1,2,6
-29,4,4,4,4,4,4,4,4,0,0,0,1,2,0,4,2
-44,4,4,4,4,4,4,4,4,0,1,1,1,1,3,2,1
-46,4,4,4,4,4,4,4,4,0,0,2,0,1,2,3,1
-23,4,4,4,4,4,4,4,4,1,2,0,0,2,4,3,0
-17,4,4,4,4,4,4,4,4,1,3,1,2,1,1,2,4
-46,4,4,4,4,4,4,4,4,0,1,0,2,1,1,2,2
-38,4,4,4,4,4,4,4,4,0,0,0,2,3,3,3,2
-46,4,4,4,4,4,4,4,4,0,2,0,1,2,2,1,1
-50,4,4,6,4,4,4,4,4,2,1,1,0,0,0,2,3
0,4,4,4,4,4,4,4,4,0,1,1,1,1,4,4,3
-54,4,4,4,4,4,4,4,4,1,0,1,1,1,0,0,1
-44,4,4,4,4,4,4,4,4,0,0,1,0,3,1,2,3
-23,4,4,4,4,4,4,4,4,1,1,1,0,1,2,4,2
-44,4,4,4,4,4,4,4,4,0,0,0,2,3,1,1,3
-46,4,4,4,4,4,4,4,4,1,0,2,1,1,1,1,2
-54,4,4,4,4,4,4,4,4,0,0,0,0,0,1,3,1
-21,4,4,4,4,4,4,4,4,1,2,1,0,4,2,3,0
-25,4,4,4,4,4,4,4,4,0,0,0,1,2,4,1,5
-36,4,4,4,4,4,4,4,4,1,1,2,3,1,3,3,0
-46,4,4,4,4,4,4,4,4,0,0,2,1,1,0,3,2
-19,4,4,4,4,4,4,4,4,0,0,1,0,3,3,3,4
-44,4,4,4,4,4,4,4,4,0,1,1,1,1,2,1,3
-29,4,4,4,4,4,4,4,4,0,0,1,0,0,1,4,3
-56,4,4,4,4,4,4,4,4,0,0,0,1,0,0,1,2
-19,4,4,4,4,4,4,4,4,2,0,3,0,1,2,4,2
-50,4,4,4,4,4,4,4,4,0,0,0,2,2,0,1,2
-48,4,3,4,4,4,4,4,4,0,2,0,1,1,1,0,2
-25,4,4,4,4,4,4,4,4,0,0,1,0,2,1,3,4
-4,4,4,4,4,4,4,4,4,0,0,1,0,2,2,4,4
-48,4,4,4,4,4,4,4,4,0,1,1,1,1,1,1,2
-21,4,4,4,4,4,4,4,4,1,2,1,1,1,2,1,4
-54,4,7,4,4,4,4,4,4,0,1,0,0,2,1,3,1
-44,4,4,4,4,4,4,4,4,1,0,0,0,3,0,3,3
-46,4,4,4,4,4,4,4,4,1,1,1,0,3,1,2,0
2,4,4,4,4,4,4,4,4,1,1,2,2,4,4,0,2
44,4,4,4,4,4,4,4,4,0,1,2,4,4,1,4,4
-42,4,4,4,4,4,4,4,4,2,0,1,2,0,3,1,2
-50,5,4,4,4,4,4,4,4,1,1,0,0,1,1,1,3
-46,4,4,4,4,4,4,4,4,1,0,2,1,1,1,1,6
-46,4,4,4,4,4,4,4,4,0,1,3,1,1,2,0,1
-31,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,4
-19,4,4,4,4,4,4,4,4,0,1,1,4,3,3,0,2
-32,4,4,4,4,4,4,4,4,2,0,2,2,3,2,3,2
-38,4,4,3,4,4,4,4,4,1,0,0,2,2,2,3,2
-27,4,4,4,4,4,4,4,4,1,2,1,1,0,1,0,4
-48,4,4,4,4,4,4,4,4,0,1,0,1,2,2,2,0
-46,8,4,4,4,4,4,4,4,0,1,1,2,3,2,2,2
-21,4,4,4,4,4,4,4,4,0,1,0,1,2,3,4,2
-44,4,4,4,4,4,4,4,4,1,0,1,2,1,5,2,0
-27,4,4,4,4,4,4,4,4,2,1,0,0,2,0,4,1
