-53
13
-9
10
-2
9
28
11
3
28
15
24
-1
-11
-18
17
13
15
-5
-6
31
4
-11
-13
11
9
9
-13
28
11
20
-5
2
24
9
4
-2
11
22
15
17
11
3
-7
-4
7
26
-6
24
-1
10
7
28
26
0
13
7
-8
-1
15
28
28
-4
-13
0
26
28
22
-2
2
9
26
6
-17
16
15
18
6
-13
28
15
-7
32
11
-2
-6
-7
20
-13
-19
4
15
26
6
-4
-15
-8
-7
-21
40
6
-9
-24
11
11
13
38
11
15
-2
17
4
-2
4
84
-11
2
4
24
11
-10
2
-5
39
0
35
-17
8
-2
-31
9
9
17
35
0
31
9
-22
-9
33
35
6
2
0
13
-13
17
-21
2
-32
3
46
0
-11
18
6
15
2
5
28
11
-5
-11
28
-12
15
9
-7
0
9
39
9
13
11
19
-7
15
2
35
-2
9
-19
6
17
20
-20
0
-30
17
28
-9
-32
39
-5
25
-13
41
26
0
-32
17
-20
-26
-8
9
15
-13
-11
-16
17
13
15
15
40
2
15
11
28
5
42
0
13
-26
4
44
5
-4
22
-7
-9
28
17
26
37
-6
27
31
13
-15
19
2
-4
26
39
0
-2
-13
34
33
17
13
25
28
28
-12
11
28
13
11
-9
2
0
19
3
-22
-9
-24
9
-8
5
-3
-8
2
28
-28
18
-20
-11
11
27
15
0
13
-9
19
2
10
17
17
9
11
9
39
24
39
19
-26
20
-11
20
