tensor(9.)
tensor(47.)
tensor(15.)
tensor(34.)
tensor(53.)
tensor(37.)
tensor(22.)
tensor(21.)
tensor(13.)
tensor(38.)
tensor(19.)
tensor(13.)
tensor(-10.)
tensor(17.)
tensor(8.)
tensor(34.)
tensor(46.)
tensor(29.)
tensor(5.)
tensor(8.)
tensor(15.)
tensor(9.)
tensor(50.)
tensor(12.)
tensor(25.)
tensor(-5.)
tensor(47.)
tensor(13.)
tensor(-2.)
tensor(9.)
tensor(31.)
tensor(10.)
tensor(27.)
tensor(1.)
tensor(21.)
tensor(6.)
tensor(-1.)
tensor(50.)
tensor(10.)
tensor(-2.)
tensor(1.)
tensor(11.)
tensor(22.)
tensor(14.)
tensor(-1.)
tensor(27.)
tensor(1.)
tensor(28.)
tensor(-2.)
tensor(25.)
tensor(51.)
tensor(23.)
tensor(21.)
tensor(37.)
tensor(15.)
tensor(10.)
tensor(6.)
tensor(62.)
tensor(1.)
tensor(41.)
tensor(31.)
tensor(53.)
tensor(18.)
tensor(9.)
tensor(30.)
tensor(1.)
tensor(38.)
tensor(15.)
tensor(1.)
tensor(14.)
tensor(-4.)
tensor(35.)
tensor(18.)
tensor(-2.)
tensor(14.)
tensor(28.)
tensor(34.)
tensor(41.)
tensor(25.)
tensor(18.)
tensor(5.)
tensor(26.)
tensor(4.)
tensor(28.)
tensor(35.)
tensor(14.)
tensor(22.)
tensor(9.)
tensor(25.)
tensor(31.)
tensor(-7.)
tensor(55.)
tensor(47.)
tensor(-1.)
tensor(35.)
tensor(30.)
tensor(20.)
tensor(11.)
tensor(18.)
tensor(8.)
