-35,5,6,4,3,3,7,0,2,1,1,2,1,2,2,4,2
-8,1,2,2,2,1,5,1,2,1,1,1,1,0,3,0,1
14,8,1,1,1,4,1,5,1,0,1,2,1,2,1,2,2
22,1,1,1,1,1,1,1,1,0,1,1,0,1,1,3,0
40,1,1,1,1,1,1,1,1,0,0,1,0,3,1,3,2
24,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2
18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,5,2
2,1,1,1,1,1,1,1,1,0,0,1,3,0,0,1,2
24,7,1,1,1,1,1,1,1,2,0,1,0,1,1,2,3
12,1,1,1,1,1,1,1,1,1,2,0,1,2,0,1,3
-10,1,1,1,1,1,1,1,1,0,0,3,0,2,0,3,1
24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2
12,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,3
48,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,5
74,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
20,6,1,1,1,1,1,1,1,0,1,1,1,2,1,1,4
24,1,1,1,1,1,6,6,6,1,1,2,1,1,1,2,2
64,6,1,1,1,1,1,1,1,1,1,2,1,0,1,0,3
74,1,6,1,1,1,1,1,1,0,0,1,1,0,1,0,1
-8,1,1,1,1,1,1,1,1,0,0,3,0,0,2,2,1
50,1,1,1,1,1,1,1,1,1,1,1,1,0,2,4,1
44,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0
8,1,1,1,1,1,1,1,1,0,0,1,1,3,2,1,4
64,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1
51,0,1,1,1,1,1,1,1,0,1,0,1,1,2,1,2
-6,1,1,1,1,1,1,1,1,0,2,2,0,1,2,2,0
14,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,1
12,1,1,1,1,1,1,1,1,0,0,0,1,1,1,3,0
99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3
8,0,0,0,0,0,0,0,0,0,2,2,0,1,3,2,1
5,5,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1
-3,0,1,1,1,1,1,1,1,0,1,0,0,4,0,2,2
4,6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
8,1,1,1,1,5,1,1,1,0,1,0,0,1,2,1,1
2,1,1,1,1,1,1,1,1,0,1,2,1,2,2,3,2
22,1,1,1,1,1,1,1,1,1,0,0,1,2,3,2,2
74,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
44,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2
10,1,1,1,1,1,1,1,1,0,0,1,0,1,1,3,3
-18,1,1,1,1,1,1,1,1,0,0,2,2,0,2,3,2
60,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1
6,7,1,1,1,1,1,4,1,0,1,0,0,1,1,0,1
22,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,3
-8,1,1,7,7,1,1,1,1,0,1,0,3,3,1,3,1
52,1,1,1,1,1,1,1,1,0,2,1,1,0,0,1,3
-12,1,1,1,1,1,1,1,1,0,0,1,0,3,3,2,3
24,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,0
54,1,1,1,1,1,1,1,1,2,1,0,1,2,1,1,1
2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,3,0
28,1,1,1,1,1,8,1,1,0,1,2,1,1,0,1,3
84,1,1,1,1,1,1,1,1,1,0,1,2,1,0,0,1
0,1,1,1,1,1,1,1,1,0,0,2,0,1,1,4,2
8,1,1,1,1,1,1,1,1,0,0,1,0,1,2,1,5
-16,1,1,1,1,1,2,1,1,0,2,2,0,0,1,0,0
14,1,1,1,1,1,2,1,1,0,1,1,0,2,1,2,1
32,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,3
10,1,1,0,1,1,1,1,1,0,1,1,4,0,1,1,0
31,1,1,1,1,0,1,1,2,0,0,1,1,0,2,0,1
34,1,1,1,1,1,1,1,1,0,0,1,0,1,0,2,1
0,6,1,1,1,1,1,1,1,1,1,1,3,1,2,2,4
-20,1,6,1,1,4,1,1,1,0,0,0,0,1,1,2,2
-2,1,1,1,1,1,6,4,4,0,0,0,1,0,0,1,2
-52,4,4,4,6,6,6,6,1,0,2,1,1,1,5,1,2
-6,6,6,1,1,1,1,1,1,0,1,1,0,1,0,3,1
12,1,1,1,1,1,1,1,1,0,1,1,2,2,1,0,3
2,1,1,1,1,1,1,1,1,1,0,0,1,0,2,2,3
-8,1,1,1,1,1,1,1,1,0,1,0,0,2,0,2,3
-22,1,1,1,1,1,1,1,1,0,0,3,2,4,0,0,2
32,4,1,1,1,8,2,2,2,0,1,1,0,2,2,2,4
-9,2,2,2,2,2,2,2,2,1,0,1,3,0,0,1,2
-20,2,2,2,2,2,2,2,2,1,0,1,1,1,1,3,0
7,2,2,2,2,2,1,1,1,0,1,0,0,2,3,3,2
-3,1,1,1,2,2,2,2,2,2,0,0,1,1,3,3,2
-26,2,2,2,2,2,2,2,2,0,0,1,1,0,4,4,3
14,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,2
30,1,1,1,1,4,1,1,1,0,1,0,0,1,1,0,1
-6,0,1,1,1,1,7,1,1,1,0,1,3,1,3,0,3
8,1,1,1,1,1,1,1,1,0,0,0,3,1,4,0,2
-10,1,7,7,7,1,1,1,1,0,0,0,1,2,2,1,1
22,1,1,1,1,1,1,1,1,0,0,0,1,2,0,3,1
4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0
12,1,1,1,1,1,1,1,1,0,1,0,0,3,1,1,0
2,2,1,1,1,1,1,1,1,0,2,0,1,2,0,1,2
-20,1,1,1,1,1,1,1,1,0,0,0,0,2,3,2,3
-20,1,1,1,1,1,1,1,1,0,1,0,2,4,3,4,4
5,1,1,1,1,1,2,2,2,1,0,2,2,2,2,4,1
-24,2,2,2,2,2,2,2,2,0,0,1,4,3,1,0,1
55,2,2,1,1,1,1,1,1,1,2,0,1,1,1,3,1
62,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1
54,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2
38,1,1,1,1,1,1,1,1,1,0,3,1,1,1,3,3
2,1,1,1,1,1,1,1,1,0,1,0,0,2,1,3,0
34,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1
-4,4,1,1,1,1,1,1,1,0,0,1,0,2,0,1,3
4,1,1,1,1,1,8,1,1,1,0,0,1,2,3,1,3
32,1,1,1,1,1,1,1,1,1,1,0,2,0,1,3,2
30,1,6,1,1,1,1,1,1,1,0,1,0,1,3,1,3
0,1,1,1,1,1,1,1,1,0,0,3,1,0,3,1,2
0,2,1,1,1,1,1,1,1,0,0,0,3,1,2,2,1
16,1,1,1,1,1,8,1,1,0,1,0,0,1,1,1,5
34,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2
-8,1,1,1,1,1,1,1,1,0,1,0,2,0,0,2,3
0,2,2,1,1,1,1,1,1,0,1,1,1,0,2,3,0
24,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
24,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1
94,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1
-16,1,1,1,1,1,1,1,1,0,0,2,0,2,2,0,2
-2,1,1,1,1,1,1,1,1,0,2,1,0,1,0,4,3
14,1,1,1,1,1,1,6,1,1,0,0,1,2,3,1,2
44,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2
42,1,1,1,1,1,1,1,1,0,2,1,3,2,1,1,1
22,1,1,1,1,1,1,1,1,0,2,0,1,3,2,1,0
62,1,1,1,1,1,1,1,1,1,1,3,1,1,0,1,1
-12,1,1,1,1,1,1,1,1,0,0,3,1,3,0,0,3
34,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,2
34,1,1,1,1,1,1,1,1,0,1,1,2,1,2,1,1
10,1,1,1,1,1,1,1,1,0,2,1,0,0,0,4,2
32,1,1,1,1,1,1,1,1,0,1,1,1,2,2,0,3
-18,1,1,1,1,1,1,1,1,0,0,0,3,2,0,2,2
24,1,1,1,1,1,1,1,1,0,0,1,1,2,1,2,1
4,1,1,1,1,1,1,1,1,0,2,0,1,0,0,1,0
0,6,8,6,6,1,1,1,1,0,2,1,2,1,1,0,1
24,1,1,1,1,1,1,1,1,0,0,0,2,1,2,2,1
12,1,8,4,1,1,1,1,1,0,0,0,1,1,2,1,3
44,1,1,1,1,1,1,1,1,2,0,0,1,2,1,1,1
-6,1,1,1,1,3,1,1,1,0,0,0,1,1,1,5,3
16,1,2,1,1,1,4,4,1,0,0,1,1,1,1,2,1
4,5,1,1,1,1,1,1,1,0,0,0,1,2,1,1,3
6,2,2,2,2,2,2,2,2,0,1,0,2,1,1,2,3
-12,2,2,2,2,4,1,1,1,0,3,1,0,2,1,2,2
42,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3
-24,1,1,1,1,4,5,4,4,0,0,2,3,3,1,5,3
-6,4,4,5,5,5,1,1,1,1,0,0,1,2,1,1,3
44,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
24,1,1,2,1,1,1,1,1,0,1,1,2,1,2,1,1
52,1,1,1,1,1,1,7,1,1,1,0,1,0,2,0,1
0,1,1,1,1,1,1,1,1,0,1,0,3,0,1,2,3
20,1,1,1,1,1,1,1,1,0,0,2,1,0,0,1,4
-5,1,1,1,1,2,2,2,2,0,0,0,2,1,0,2,1
-11,2,2,2,2,2,1,1,1,0,0,1,0,2,0,2,3
2,1,1,1,1,1,1,1,2,2,1,0,1,2,0,2,4
-72,2,2,7,7,7,7,7,7,0,1,0,1,2,1,2,3
24,1,1,1,1,1,1,1,1,1,0,1,0,2,2,1,1
48,5,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
2,1,1,1,1,1,1,1,1,0,2,0,2,1,1,2,3
38,1,1,1,1,3,1,1,1,1,1,1,1,2,2,3,4
18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,3,4
32,1,1,1,1,1,1,1,1,0,0,1,0,1,1,2,3
20,1,1,5,1,1,1,1,1,0,1,2,2,0,0,1,2
0,1,1,1,1,1,1,1,1,0,1,3,0,0,3,0,1
