-48,7,7,7,5,5,6,3,3,0,2,1,1,1,3,3,1
-40,3,3,3,3,3,3,3,3,0,0,1,0,0,1,1,1
-50,8,8,0,0,0,0,0,4,1,2,1,2,2,2,2,1
62,2,4,2,6,6,2,2,2,0,0,2,1,0,3,0,2
82,2,2,2,2,2,2,2,2,0,0,0,2,2,0,1,1
-18,2,2,2,2,2,2,2,2,1,0,1,1,1,1,3,1
-11,2,2,2,2,2,2,2,2,0,0,3,0,1,1,0,2
59,2,2,1,2,2,2,2,2,0,0,0,1,1,2,2,2
46,2,2,2,2,2,2,2,2,1,0,1,1,0,2,1,2
-30,2,2,2,2,2,7,2,2,0,1,3,1,0,2,0,1
-13,2,2,2,2,2,2,2,2,0,0,0,1,2,0,1,0
44,2,2,2,2,2,2,2,2,0,1,1,1,2,2,1,5
-15,2,5,2,2,2,2,2,2,0,0,0,1,1,2,1,3
122,2,2,3,2,2,2,2,2,0,1,0,3,0,2,3,2
33,2,2,2,2,2,2,2,2,1,0,1,2,0,1,1,1
19,2,2,2,2,2,2,2,2,2,1,1,0,2,2,1,0
46,2,2,2,2,2,2,2,2,1,1,1,2,1,0,4,2
-13,2,2,2,2,2,2,2,2,1,0,0,2,0,1,1,5
0,2,4,2,2,2,2,2,2,0,1,1,0,2,1,0,2
-9,2,2,2,2,2,2,2,2,0,1,1,1,0,2,0,1
-13,4,2,2,2,2,3,2,2,0,0,1,1,2,1,1,3
88,2,2,2,2,2,2,2,2,0,2,1,1,1,2,1,3
-9,2,2,2,2,2,2,2,2,1,0,0,2,1,1,0,3
-11,2,2,2,2,2,2,2,2,0,0,0,0,2,1,1,1
4,2,2,2,2,2,2,2,2,1,0,0,1,3,2,0,2
-17,2,2,4,2,2,2,2,2,0,0,0,0,2,0,3,1
46,2,2,2,2,2,2,2,2,0,0,1,1,2,1,3,2
-17,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,4
6,2,2,2,2,2,2,2,2,1,0,2,1,1,3,0,2
194,2,2,2,2,2,2,2,2,0,0,0,2,1,4,2,7
4,2,2,2,2,2,2,2,2,0,0,1,1,0,2,1,2
163,2,2,0,2,7,2,2,2,0,0,0,1,1,2,1,2
78,2,2,6,2,2,2,2,2,0,0,1,1,1,2,2,3
126,2,2,2,2,2,2,2,2,0,1,0,2,1,1,3,2
-26,2,2,2,2,2,2,2,2,0,0,0,1,3,1,1,5
-22,2,2,2,2,2,6,2,2,0,1,3,1,3,3,1,3
31,2,2,4,2,0,2,2,2,0,1,1,3,1,1,2,1
6,2,2,2,2,2,2,3,2,0,1,2,0,1,1,4,2
57,2,2,2,2,2,2,2,2,0,0,1,0,2,1,2,2
150,2,2,2,2,2,2,2,2,0,2,2,2,0,1,2,0
25,2,2,2,2,5,2,2,2,0,0,1,2,1,1,1,0
4,2,2,2,2,2,2,2,2,0,1,1,1,0,2,0,2
99,2,2,2,2,2,2,2,2,0,2,2,1,4,3,1,2
46,2,2,2,2,2,2,2,2,0,2,1,0,1,3,2,1
4,2,2,2,2,2,2,2,2,1,2,1,0,2,1,0,0
-26,2,2,2,2,2,2,2,2,0,0,1,1,0,1,0,4
-22,2,2,2,2,2,2,4,2,1,0,1,1,4,3,3,4
40,2,2,2,2,2,2,2,2,1,0,2,0,0,2,4,0
47,2,2,8,2,2,2,2,2,1,0,1,0,1,2,2,2
-5,2,2,2,2,2,2,2,2,1,0,1,2,1,3,1,3
