-54,7,4,4,4,4,3,3,3,0,0,0,2,1,0,0,4
-14,3,3,3,3,3,3,3,3,0,2,1,0,1,2,1,3
-50,3,6,3,3,3,6,7,7,0,2,1,2,2,2,2,2
-84,7,7,7,7,7,7,7,3,0,0,0,3,4,1,2,0
-14,0,0,3,3,3,3,3,3,0,0,0,2,1,0,2,1
-52,6,6,3,3,3,3,7,3,1,1,2,0,0,0,3,1
-10,3,3,3,3,3,3,3,3,1,0,1,1,3,4,2,2
0,3,3,3,3,3,3,3,3,1,0,0,3,3,0,4,1
-24,3,3,3,3,3,3,3,3,0,0,0,0,1,1,0,3
-30,3,3,3,3,3,3,3,3,0,0,0,2,1,2,4,2
-52,8,8,3,3,3,3,3,5,0,2,0,1,1,1,1,4
-39,5,5,5,5,5,5,2,2,2,1,1,2,0,0,1,2
14,1,2,2,2,2,2,1,2,1,0,2,3,2,1,2,5
-11,2,2,2,2,2,2,2,2,0,2,1,1,0,1,4,4
-42,2,2,2,1,1,1,6,7,0,3,0,0,2,4,1,1
-86,7,7,7,7,7,7,3,3,1,0,0,0,2,0,0,4
-14,3,3,3,3,3,3,3,3,0,2,0,0,1,2,3,2
-30,3,3,3,3,3,4,4,4,0,1,2,0,2,3,2,2
-23,3,4,4,4,4,4,0,0,0,3,2,0,2,3,1,0
